"","name","date","time","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","daily_vaccinations_per_million","daily_people_vaccinated","daily_people_vaccinated_per_hundred","Population","Income per person","GDP total","GDP per capita growth (%)","Life expectancy"
"263","World",2021-08-20,2021,4926516432,2527142397,1901593476,14353766,39921585,35944340,62.56,32.09,24.15,0.18,4564,14114454,0.179,7874965732,16943,133280188232825,4.8,73.75
"264","World",2021-08-21,2021,4957489791,2538667397,1908709629,14592258,30973359,36052963,62.95,32.24,24.24,0.19,4578,14119534,0.179,7874965732,16943,133280188232825,4.8,73.75
"265","World",2021-08-22,2021,4986522104,2547231803,1916600658,14802731,29032313,36525949,63.32,32.35,24.34,0.19,4638,13741396,0.174,7874965732,16943,133280188232825,4.8,73.75
"266","World",2021-08-23,2021,5018639746,2555724905,1924916937,15357028,32117642,35150746,63.73,32.45,24.44,0.2,4464,12346116,0.157,7874965732,16943,133280188232825,4.8,73.75
"267","World",2021-08-24,2021,5064242743,2572362270,1939623874,15884743,45602997,35919657,64.31,32.67,24.63,0.2,4561,12552300,0.159,7874965732,16943,133280188232825,4.8,73.75
"268","World",2021-08-25,2021,5107757831,2588994639,1951984301,16403849,43515088,36708401,64.86,32.88,24.79,0.21,4661,13024808,0.165,7874965732,16943,133280188232825,4.8,73.75
"269","World",2021-08-26,2021,5149787043,3053701814,2076264170,16953369,42029212,37598885,65.39,38.78,26.37,0.22,4774,77635587,0.986,7874965732,16943,133280188232825,4.8,73.75
"270","World",2021-08-27,2021,5200615620,3073958963,2091704046,17402915,50828577,39157027,66.04,39.03,26.56,0.22,4972,78116652,0.992,7874965732,16943,133280188232825,4.8,73.75
"271","World",2021-08-28,2021,5236684785,3087014967,2100842234,17593174,36069165,39884999,66.5,39.2,26.68,0.22,5065,78335367,0.995,7874965732,16943,133280188232825,4.8,73.75
"272","World",2021-08-29,2021,5283678570,3105491743,2117171831,17788816,46993785,42450924,67.09,39.43,26.88,0.23,5391,79751420,1.013,7874965732,16943,133280188232825,4.8,73.75
"273","World",2021-08-30,2021,5318702730,3118040080,2127847449,18246035,35024160,42866141,67.54,39.59,27.02,0.23,5443,80330739,1.02,7874965732,16943,133280188232825,4.8,73.75
"274","World",2021-08-31,2021,5359612796,3132550415,2141082501,19137567,40910066,42195722,68.06,39.78,27.19,0.24,5358,80026878,1.016,7874965732,16943,133280188232825,4.8,73.75
"275","World",2021-09-01,2021,5405554017,3154575462,2155941973,19785215,45941221,42542312,68.64,40.06,27.38,0.25,5402,80797260,1.026,7874965732,16943,133280188232825,4.8,73.75
"276","World",2021-09-02,2021,5438938859,3168091318,2167372367,20410410,33384842,41307402,69.07,40.23,27.52,0.26,5245,16341358,0.208,7874965732,16943,133280188232825,4.8,73.75
"277","World",2021-09-03,2021,5466456422,3178114676,2176908459,20924384,27517563,37977257,69.42,40.36,27.64,0.27,4823,14879388,0.189,7874965732,16943,133280188232825,4.8,73.75
"278","World",2021-09-04,2021,5491837925,3185910407,2186142395,21085232,25381503,36450449,69.74,40.46,27.76,0.27,4629,14127920,0.179,7874965732,16943,133280188232825,4.8,73.75
"279","World",2021-09-05,2021,5522333090,3198056559,2197203649,21282917,30495165,34093503,70.13,40.61,27.9,0.27,4329,13223545,0.168,7874965732,16943,133280188232825,4.8,73.75
"280","World",2021-09-06,2021,5550358382,3232387897,2287236397,21676460,28025292,33093665,70.48,41.05,29.04,0.28,4202,16335402,0.207,7874965732,16943,133280188232825,4.8,73.75
"281","World",2021-09-07,2021,5586254457,3249669115,2299297776,22176830,35896075,32377380,70.94,41.27,29.2,0.28,4111,16731243,0.212,7874965732,16943,133280188232825,4.8,73.75
"282","World",2021-09-08,2021,5625732518,3267703180,2316536977,22685092,39478061,31454072,71.44,41.49,29.42,0.29,3994,16161103,0.205,7874965732,16943,133280188232825,4.8,73.75
"283","World",2021-09-09,2021,5663339258,3291274093,2332859707,23330220,37606740,32057200,71.92,41.79,29.62,0.3,4071,17597539,0.223,7874965732,16943,133280188232825,4.8,73.75
"284","World",2021-09-10,2021,5692714215,3303842123,2344380493,23872379,29374957,32322542,72.29,41.95,29.77,0.3,4104,17961064,0.228,7874965732,16943,133280188232825,4.8,73.75
"285","World",2021-09-11,2021,5726563523,3317276071,2356805546,24032528,33849308,33532228,72.72,42.12,29.93,0.31,4258,18766523,0.238,7874965732,16943,133280188232825,4.8,73.75
"286","World",2021-09-12,2021,5761433447,3332965063,2368867712,24267728,34869924,34157194,73.16,42.32,30.08,0.31,4337,19272643,0.245,7874965732,16943,133280188232825,4.8,73.75
"287","World",2021-09-13,2021,5793827772,3347593569,2380978356,24736908,32394325,34781341,73.57,42.51,30.23,0.31,4417,16457953,0.209,7874965732,16943,133280188232825,4.8,73.75
"288","World",2021-09-14,2021,5820574126,3358284741,2392342577,25273248,26746354,33474238,73.91,42.65,30.38,0.32,4251,15516518,0.197,7874965732,16943,133280188232825,4.8,73.75
"289","World",2021-09-15,2021,5851938343,3371592321,2447022026,25772608,31364217,32315118,74.31,42.81,31.07,0.33,4104,14841306,0.188,7874965732,16943,133280188232825,4.8,73.75
"290","World",2021-09-16,2021,5883656005,3385633216,2459982972,26243935,31717662,31473821,74.71,42.99,31.24,0.33,3997,13479875,0.171,7874965732,16943,133280188232825,4.8,73.75
"291","World",2021-09-17,2021,5909264226,3396029769,2470444376,26712504,25608221,30935716,75.04,43.12,31.37,0.34,3928,13169664,0.167,7874965732,16943,133280188232825,4.8,73.75
"292","World",2021-09-18,2021,5947951553,3423699006,2494982867,26913212,38687327,31626861,75.53,43.48,31.68,0.34,4016,15203276,0.193,7874965732,16943,133280188232825,4.8,73.75
"293","World",2021-09-19,2021,5973723072,3435221274,2505457450,27065356,25771519,30327089,75.86,43.62,31.82,0.34,3851,14608030,0.185,7874965732,16943,133280188232825,4.8,73.75
"294","World",2021-09-20,2021,6001832571,3447911851,2517128179,27552346,28109499,29714971,76.21,43.78,31.96,0.35,3773,14331183,0.182,7874965732,16943,133280188232825,4.8,73.75
"295","World",2021-09-21,2021,6031973883,3462812825,2530016742,28074894,30141312,30199965,76.6,43.97,32.13,0.36,3835,14932583,0.19,7874965732,16943,133280188232825,4.8,73.75
"296","World",2021-09-22,2021,6059096148,3475027372,2540647591,28659002,27122265,29593972,76.94,44.13,32.26,0.36,3758,14776436,0.188,7874965732,16943,133280188232825,4.8,73.75
"297","World",2021-09-23,2021,6092064005,3489181242,2553281512,29220109,32967857,29772571,77.36,44.31,32.42,0.37,3781,14792575,0.188,7874965732,16943,133280188232825,4.8,73.75
"298","World",2021-09-24,2021,6120859813,3502334651,2564703556,30597098,28795808,30227941,77.73,44.47,32.57,0.39,3838,15186412,0.193,7874965732,16943,133280188232825,4.8,73.75
"299","World",2021-09-25,2021,6141263657,3511306749,2573673597,30974304,20403844,27616015,77.98,44.59,32.68,0.39,3507,12515392,0.159,7874965732,16943,133280188232825,4.8,73.75
"300","World",2021-09-26,2021,6160174818,3518885901,2582354670,31298198,18911161,26635964,78.22,44.68,32.79,0.4,3382,11952090,0.152,7874965732,16943,133280188232825,4.8,73.75
"301","World",2021-09-27,2021,6208452408,3544572588,2601237268,32449539,48277590,29517120,78.84,45.01,33.03,0.41,3748,13808677,0.175,7874965732,16943,133280188232825,4.8,73.75
"302","World",2021-09-28,2021,6235571012,3554132333,2636886874,33689387,27118604,29085304,79.18,45.13,33.48,0.43,3693,13045644,0.166,7874965732,16943,133280188232825,4.8,73.75
"303","World",2021-09-29,2021,6267111914,3570862393,2647615771,34736492,31540902,29716538,79.58,45.34,33.62,0.44,3774,13690717,0.174,7874965732,16943,133280188232825,4.8,73.75
"304","World",2021-09-30,2021,6296796732,3585735859,2660459004,36896859,29684818,29247532,79.96,45.53,33.78,0.47,3714,13793517,0.175,7874965732,16943,133280188232825,4.8,73.75
"305","World",2021-10-01,2021,6319370294,3596268964,2670452071,38253793,22573562,28358640,80.25,45.67,33.91,0.49,3601,13419188,0.17,7874965732,16943,133280188232825,4.8,73.75
"306","World",2021-10-02,2021,6339869544,3606035356,2679378335,38998867,20499250,28372270,80.51,45.79,34.02,0.5,3603,13532658,0.172,7874965732,16943,133280188232825,4.8,73.75
"307","World",2021-10-03,2021,6363119906,3619124133,2688687463,39503892,23250362,28992155,80.8,45.96,34.14,0.5,3682,14319747,0.182,7874965732,16943,133280188232825,4.8,73.75
"308","World",2021-10-04,2021,6385695548,3628446267,2700180454,40742819,22575642,25320449,81.09,46.08,34.29,0.52,3215,11981954,0.152,7874965732,16943,133280188232825,4.8,73.75
"309","World",2021-10-05,2021,6419543913,3641515904,2716973727,43328477,33848365,26281843,81.52,46.24,34.5,0.55,3337,12483367,0.159,7874965732,16943,133280188232825,4.8,73.75
"310","World",2021-10-06,2021,6443137941,3651787027,2728118224,44937225,23594028,25146575,81.82,46.37,34.64,0.57,3193,11560662,0.147,7874965732,16943,133280188232825,4.8,73.75
"311","World",2021-10-07,2021,6466804518,3660544711,2740113674,46553383,23666577,24286827,82.12,46.48,34.8,0.59,3084,10686979,0.136,7874965732,16943,133280188232825,4.8,73.75
"312","World",2021-10-08,2021,6497699535,3674276996,2754725227,48160925,30895017,25475606,82.51,46.66,34.98,0.61,3235,11144005,0.142,7874965732,16943,133280188232825,4.8,73.75
"313","World",2021-10-09,2021,6518009910,3682590045,2764538494,49107866,20310375,25448624,82.77,46.76,35.11,0.62,3232,10936384,0.139,7874965732,16943,133280188232825,4.8,73.75
"314","World",2021-10-10,2021,6547488422,3696120697,2778119103,49615764,29478512,26338359,83.14,46.94,35.28,0.63,3345,10999509,0.14,7874965732,16943,133280188232825,4.8,73.75
"315","World",2021-10-11,2021,6567331173,3703799479,2788402475,50731433,19842751,25947946,83.4,47.03,35.41,0.64,3295,10764745,0.137,7874965732,16943,133280188232825,4.8,73.75
"316","World",2021-10-12,2021,6590271675,3713151251,2799301451,52056128,22940502,24389680,83.69,47.15,35.55,0.66,3097,10233621,0.13,7874965732,16943,133280188232825,4.8,73.75
"317","World",2021-10-13,2021,6613290667,3721814730,2809233069,53882401,23018992,24307532,83.98,47.26,35.67,0.68,3087,10003958,0.127,7874965732,16943,133280188232825,4.8,73.75
"318","World",2021-10-14,2021,6636120108,3731806956,2818925360,55560640,22829441,24187941,84.27,47.39,35.8,0.71,3071,10180321,0.129,7874965732,16943,133280188232825,4.8,73.75
"319","World",2021-10-15,2021,6655517724,3738505604,2827670623,57397338,19397616,22545456,84.51,47.47,35.91,0.73,2863,9175515,0.117,7874965732,16943,133280188232825,4.8,73.75
"320","World",2021-10-16,2021,6669920158,3744527424,2833323144,58455632,14402434,21701464,84.7,47.55,35.98,0.74,2756,8848197,0.112,7874965732,16943,133280188232825,4.8,73.75
"321","World",2021-10-17,2021,6696480483,3757019132,2844569344,59067208,26560325,21284580,85.04,47.71,36.12,0.75,2703,8699776,0.11,7874965732,16943,133280188232825,4.8,73.75
"322","World",2021-10-18,2021,6726336988,3768737822,2858455286,60646586,29856505,22715116,85.41,47.86,36.3,0.77,2884,9276906,0.118,7874965732,16943,133280188232825,4.8,73.75
"323","World",2021-10-19,2021,6753754876,3779093971,2871056790,62309420,27417888,23354743,85.76,47.99,36.46,0.79,2966,9420389,0.12,7874965732,16943,133280188232825,4.8,73.75
"324","World",2021-10-20,2021,6789719241,3795831454,2884743334,64207715,35964365,25204082,86.22,48.2,36.63,0.82,3201,10573818,0.134,7874965732,16943,133280188232825,4.8,73.75
"325","World",2021-10-21,2021,6815847475,3811631851,2896143404,66606611,26128234,25675338,86.55,48.4,36.78,0.85,3260,11403556,0.145,7874965732,16943,133280188232825,4.8,73.75
"326","World",2021-10-22,2021,6842612902,3821767110,2907898915,68815184,26765427,26727883,86.89,48.53,36.93,0.87,3394,11894501,0.151,7874965732,16943,133280188232825,4.8,73.75
"327","World",2021-10-23,2021,6869326081,3833078597,2939522200,70314739,26713179,28486560,87.23,48.67,37.33,0.89,3617,12650168,0.161,7874965732,16943,133280188232825,4.8,73.75
"328","World",2021-10-24,2021,6893003355,3841352538,2951497737,71091871,23677274,28074696,87.53,48.78,37.48,0.9,3565,12047629,0.153,7874965732,16943,133280188232825,4.8,73.75
"329","World",2021-10-25,2021,6914385213,3847640612,2960588025,74410490,21381858,26864032,87.8,48.86,37.59,0.94,3411,11271827,0.143,7874965732,16943,133280188232825,4.8,73.75
"330","World",2021-10-26,2021,6941249235,3857252683,2971822637,77123644,26864022,26784908,88.14,48.98,37.74,0.98,3401,11165530,0.142,7874965732,16943,133280188232825,4.8,73.75
"331","World",2021-10-27,2021,6965322313,3864568997,2981374384,80124054,24073078,25086153,88.45,49.07,37.86,1.02,3186,9819649,0.125,7874965732,16943,133280188232825,4.8,73.75
"332","World",2021-10-28,2021,6995967688,3875860791,2994115170,83121342,30645375,25731459,88.84,49.22,38.02,1.06,3268,9175563,0.117,7874965732,16943,133280188232825,4.8,73.75
"333","World",2021-10-29,2021,7033300849,3887988878,3015295183,86025806,37333161,27241135,89.31,49.37,38.29,1.09,3459,9460253,0.12,7874965732,16943,133280188232825,4.8,73.75
"334","World",2021-10-30,2021,7065322931,3898970056,3028632126,87635124,32022082,27999550,89.72,49.51,38.46,1.11,3556,9413066,0.12,7874965732,16943,133280188232825,4.8,73.75
"335","World",2021-10-31,2021,7098600375,3907733108,3045532469,88418287,33277444,29371003,90.14,49.62,38.67,1.12,3730,9482939,0.12,7874965732,16943,133280188232825,4.8,73.75
"336","World",2021-11-01,2021,7123752189,3915719579,3055204951,90170974,25151814,29909568,90.46,49.72,38.8,1.15,3798,9725567,0.123,7874965732,16943,133280188232825,4.8,73.75
"337","World",2021-11-02,2021,7149911351,3922182616,3064172526,92652286,26159162,29808874,90.79,49.81,38.91,1.18,3785,9275705,0.118,7874965732,16943,133280188232825,4.8,73.75
"338","World",2021-11-03,2021,7179024370,3929602576,3073582015,95890998,29113019,30528865,91.16,49.9,39.03,1.22,3877,9290511,0.118,7874965732,16943,133280188232825,4.8,73.75
"339","World",2021-11-04,2021,7211768086,3938924989,3083337557,98866495,32743716,30828628,91.58,50.02,39.15,1.26,3915,9009171,0.114,7874965732,16943,133280188232825,4.8,73.75
"340","World",2021-11-05,2021,7245239968,3949080898,3096831111,140002158,33471882,30277017,92,50.15,39.33,1.78,3845,8727431,0.111,7874965732,16943,133280188232825,4.8,73.75
"341","World",2021-11-06,2021,7272889299,3955526318,3103648145,141629729,27649331,29652338,92.35,50.23,39.41,1.8,3765,8079466,0.103,7874965732,16943,133280188232825,4.8,73.75
"342","World",2021-11-07,2021,7301080122,3963373949,3112325440,142715408,28190823,28925678,92.71,50.33,39.52,1.81,3673,7948692,0.101,7874965732,16943,133280188232825,4.8,73.75
"343","World",2021-11-08,2021,7329917990,3970339189,3121105315,145836616,28837868,29452257,93.08,50.42,39.63,1.85,3740,7802801,0.099,7874965732,16943,133280188232825,4.8,73.75
"344","World",2021-11-09,2021,7363805054,3979418690,3132357444,149342183,33887064,30556243,93.51,50.53,39.78,1.9,3880,8176582,0.104,7874965732,16943,133280188232825,4.8,73.75
"345","World",2021-11-10,2021,7403149541,3991893943,3144486099,152869052,39344487,32017882,94.01,50.69,39.93,1.94,4066,8898767,0.113,7874965732,16943,133280188232825,4.8,73.75
"346","World",2021-11-11,2021,7437149034,4008801652,3157323296,156614830,33999493,32197278,94.44,50.91,40.09,1.99,4089,9982380,0.127,7874965732,16943,133280188232825,4.8,73.75
"347","World",2021-11-12,2021,7470265344,4016408227,3170936656,171533311,33116310,32146482,94.86,51,40.27,2.18,4082,9618190,0.122,7874965732,16943,133280188232825,4.8,73.75
"348","World",2021-11-13,2021,7504020690,4024723723,3184151300,173568668,33755346,33018770,95.29,51.11,40.43,2.2,4193,9885344,0.126,7874965732,16943,133280188232825,4.8,73.75
"349","World",2021-11-14,2021,7531126361,4033361605,3194934742,174940149,27105671,32863748,95.63,51.22,40.57,2.22,4173,9998237,0.127,7874965732,16943,133280188232825,4.8,73.75
"350","World",2021-11-15,2021,7557932396,4039094619,3203443624,178723438,26806035,32573487,95.97,51.29,40.68,2.27,4136,9822204,0.125,7874965732,16943,133280188232825,4.8,73.75
"351","World",2021-11-16,2021,7585279552,4045107315,3212415024,182246672,27347156,31639214,96.32,51.37,40.79,2.31,4018,9384089,0.119,7874965732,16943,133280188232825,4.8,73.75
"352","World",2021-11-17,2021,7617959560,4052770257,3224128167,186425378,32680008,30687146,96.74,51.46,40.94,2.37,3897,8696616,0.11,7874965732,16943,133280188232825,4.8,73.75
"353","World",2021-11-18,2021,7649084082,4060634411,3237499482,190684523,31124522,30276435,97.13,51.56,41.11,2.42,3845,7404680,0.094,7874965732,16943,133280188232825,4.8,73.75
"354","World",2021-11-19,2021,7682084874,4193806355,3249991744,211122100,33000792,30259933,97.55,53.25,41.27,2.68,3843,25342590,0.322,7874965732,16943,133280188232825,4.8,73.75
"355","World",2021-11-20,2021,7717407405,4203824486,3262956764,213490490,35322531,30483816,98,53.38,41.43,2.71,3871,25585823,0.325,7874965732,16943,133280188232825,4.8,73.75
"356","World",2021-11-21,2021,7744562931,4210115656,3272856597,215640381,27155526,30490939,98.34,53.46,41.56,2.74,3872,25250579,0.321,7874965732,16943,133280188232825,4.8,73.75
"357","World",2021-11-22,2021,7774151043,4217727247,3283778492,220095673,29588112,30888378,98.72,53.56,41.7,2.79,3922,25518947,0.324,7874965732,16943,133280188232825,4.8,73.75
"358","World",2021-11-23,2021,7806102651,4225517607,3294480026,224526712,31951608,31546157,99.13,53.66,41.83,2.85,4006,25772899,0.327,7874965732,16943,133280188232825,4.8,73.75
"359","World",2021-11-24,2021,7843592271,4237427941,3307783725,228825556,37489620,32233244,99.6,53.81,42,2.91,4093,26379669,0.335,7874965732,16943,133280188232825,4.8,73.75
"360","World",2021-11-25,2021,7872750665,4244384987,3316672215,233263349,29158394,31952369,99.97,53.9,42.12,2.96,4057,26250082,0.333,7874965732,16943,133280188232825,4.8,73.75
"361","World",2021-11-26,2021,7908364860,4252633643,3328906063,237683606,35614195,32325712,100.42,54,42.27,3.02,4105,8403898,0.107,7874965732,16943,133280188232825,4.8,73.75
"362","World",2021-11-27,2021,7938817963,4259829885,3337507133,241426827,30453103,31630080,100.81,54.09,42.38,3.07,4017,8000771,0.102,7874965732,16943,133280188232825,4.8,73.75
"363","World",2021-11-28,2021,7977569196,4269158960,3351204129,243581071,38751233,33286609,101.3,54.21,42.56,3.09,4227,8434758,0.107,7874965732,16943,133280188232825,4.8,73.75
"364","World",2021-11-29,2021,8010528166,4279398092,3394901835,247793213,32958970,33768160,101.72,54.34,43.11,3.15,4288,8810121,0.112,7874965732,16943,133280188232825,4.8,73.75
"365","World",2021-11-30,2021,8050866993,4288500452,3408335085,253447825,40338827,34966335,102.23,54.46,43.28,3.22,4440,8997549,0.114,7874965732,16943,133280188232825,4.8,73.75
"366","World",2021-12-01,2021,8093860363,4299311687,3421798562,259540382,42993370,35752585,102.78,54.59,43.45,3.3,4540,8840535,0.112,7874965732,16943,133280188232825,4.8,73.75
"367","World",2021-12-02,2021,8134627214,4324650311,3469161364,265684190,40766851,37410936,103.3,54.92,44.05,3.37,4751,11466475,0.146,7874965732,16943,133280188232825,4.8,73.75
"368","World",2021-12-03,2021,8166211692,4330888712,3492913840,303295802,31584478,36835262,103.7,55,44.35,3.85,4678,11179296,0.142,7874965732,16943,133280188232825,4.8,73.75
"369","World",2021-12-04,2021,8204653703,4339986415,3506637640,307955209,38442011,37976534,104.19,55.11,44.53,3.91,4822,11450933,0.145,7874965732,16943,133280188232825,4.8,73.75
"370","World",2021-12-05,2021,8235255689,4346986969,3516142572,310615429,30601986,36812356,104.58,55.2,44.65,3.94,4675,11118287,0.141,7874965732,16943,133280188232825,4.8,73.75
"371","World",2021-12-06,2021,8264404943,4354963033,3525142056,316222873,29149254,36268111,104.95,55.3,44.76,4.02,4605,10794992,0.137,7874965732,16943,133280188232825,4.8,73.75
"372","World",2021-12-07,2021,8294153675,4360681061,3534729198,322071537,29748732,34755240,105.32,55.37,44.89,4.09,4413,10311516,0.131,7874965732,16943,133280188232825,4.8,73.75
"373","World",2021-12-08,2021,8331136998,4369804381,3548624542,328492327,36983323,33896662,105.79,55.49,45.06,4.17,4304,10070385,0.128,7874965732,16943,133280188232825,4.8,73.75
"374","World",2021-12-09,2021,8370553437,4380740042,3564740860,335992185,39416439,33703746,106.29,55.63,45.27,4.27,4280,8012819,0.102,7874965732,16943,133280188232825,4.8,73.75
"375","World",2021-12-10,2021,8420713869,4405059315,3610611004,367447710,50160432,36357454,106.93,55.94,45.85,4.67,4617,10595800,0.135,7874965732,16943,133280188232825,4.8,73.75
"376","World",2021-12-11,2021,8465231069,4415737175,3627483902,373049675,44517200,37225338,107.5,56.07,46.06,4.74,4727,10821537,0.137,7874965732,16943,133280188232825,4.8,73.75
"377","World",2021-12-12,2021,8495815372,4425324781,3641081175,378626560,30584303,37222812,107.88,56.19,46.24,4.81,4727,11191116,0.142,7874965732,16943,133280188232825,4.8,73.75
"378","World",2021-12-13,2021,8525334952,4429553467,3649800114,385282978,29519580,37275716,108.26,56.25,46.35,4.89,4733,10655776,0.135,7874965732,16943,133280188232825,4.8,73.75
"379","World",2021-12-14,2021,8568851894,4438784174,3664450057,395127529,43516942,39242603,108.81,56.37,46.53,5.02,4983,11157588,0.142,7874965732,16943,133280188232825,4.8,73.75
"380","World",2021-12-15,2021,8610351913,4447736128,3676473612,403371436,41500019,39887845,109.34,56.48,46.69,5.12,5065,11133107,0.141,7874965732,16943,133280188232825,4.8,73.75
"381","World",2021-12-16,2021,8642451403,4452215193,3683847672,411959717,32099490,38842567,109.75,56.54,46.78,5.23,4932,10210736,0.13,7874965732,16943,133280188232825,4.8,73.75
"382","World",2021-12-17,2021,8685966210,4460762019,3720877061,420536562,43514807,37893192,110.3,56.64,47.25,5.34,4812,7957529,0.101,7874965732,16943,133280188232825,4.8,73.75
"383","World",2021-12-18,2021,8719456608,4473274731,3730109633,429458916,33490398,36317934,110.72,56.8,47.37,5.45,4612,8219651,0.104,7874965732,16943,133280188232825,4.8,73.75
"384","World",2021-12-19,2021,8750058234,4478094203,3744534490,435576032,30601626,36320409,111.11,56.86,47.55,5.53,4612,7538489,0.096,7874965732,16943,133280188232825,4.8,73.75
"385","World",2021-12-20,2021,8781375853,4484294593,3751317440,442663783,31317619,36577272,111.51,56.94,47.64,5.62,4645,7820161,0.099,7874965732,16943,133280188232825,4.8,73.75
