"","name","date","time","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","daily_vaccinations_per_million","daily_people_vaccinated","daily_people_vaccinated_per_hundred","Population","Income per person","GDP total","GDP per capita growth (%)","Life expectancy"
"462","Asia",2021-04-09,2021,343404215,136799910,35045801,NA,10685624,8930587,7.34,2.92,0.75,NA,1909,4055237,0.087,4617906978,13520,62436004910023,6.06,74.03
"463","Asia",2021-04-10,2021,352292991,141018504,36162120,1,8888776,9234477,7.53,3.01,0.77,0,1974,4206927,0.09,4617906978,13520,62436004910023,6.06,74.03
"464","Asia",2021-04-11,2021,359078893,144175049,36723293,1,6785902,9152705,7.68,3.08,0.78,0,1956,4161104,0.089,4617906978,13520,62436004910023,6.06,74.03
"465","Asia",2021-04-12,2021,369357342,148544778,37867421,1,10278449,9478649,7.89,3.18,0.81,0,2026,4169140,0.089,4617906978,13520,62436004910023,6.06,74.03
"466","Asia",2021-04-13,2021,377097404,151665645,38540476,1,7740062,9237133,8.06,3.24,0.82,0,1974,3909049,0.084,4617906978,13520,62436004910023,6.06,74.03
"467","Asia",2021-04-14,2021,385468117,155527742,39372397,1,8370713,9328836,8.24,3.32,0.84,0,1994,3924975,0.084,4617906978,13520,62436004910023,6.06,74.03
"468","Asia",2021-04-15,2021,394314161,158541144,40633611,1,8846044,8799367,8.43,3.39,0.87,0,1881,3653528,0.078,4617906978,13520,62436004910023,6.06,74.03
"469","Asia",2021-04-16,2021,401880311,161251925,41430241,1,7566150,8353728,8.59,3.45,0.89,0,1786,3493145,0.075,4617906978,13520,62436004910023,6.06,74.03
"470","Asia",2021-04-17,2021,407934439,163710428,42346895,1,6054128,7948778,8.72,3.5,0.91,0,1699,3241703,0.069,4617906978,13520,62436004910023,6.06,74.03
"471","Asia",2021-04-18,2021,413628681,165790897,43459515,1,5694242,7792827,8.84,3.54,0.93,0,1666,3087978,0.066,4617906978,13520,62436004910023,6.06,74.03
"472","Asia",2021-04-19,2021,421227097,168851530,44869642,1,7598416,7409965,9,3.61,0.96,0,1584,2900965,0.062,4617906978,13520,62436004910023,6.06,74.03
"473","Asia",2021-04-20,2021,426958349,171510231,47137983,1,5731252,7122992,9.13,3.67,1.01,0,1523,2834941,0.061,4617906978,13520,62436004910023,6.06,74.03
"474","Asia",2021-04-21,2021,436549113,174495981,48058501,1,9590764,7297285,9.33,3.73,1.03,0,1560,2709748,0.058,4617906978,13520,62436004910023,6.06,74.03
"475","Asia",2021-04-22,2021,448864670,177508221,49955496,1,12315557,7792930,9.59,3.79,1.07,0,1666,2709582,0.058,4617906978,13520,62436004910023,6.06,74.03
"476","Asia",2021-04-23,2021,456337889,179031348,50625415,1,7473219,7779654,9.75,3.83,1.08,0,1663,2539918,0.054,4617906978,13520,62436004910023,6.06,74.03
"477","Asia",2021-04-24,2021,461543695,179661492,50968314,1,5205806,7658465,9.87,3.84,1.09,0,1637,2278723,0.049,4617906978,13520,62436004910023,6.06,74.03
"478","Asia",2021-04-25,2021,473768416,184306453,53587583,1,12224721,8591391,10.13,3.94,1.15,0,1836,2645079,0.057,4617906978,13520,62436004910023,6.06,74.03
"479","Asia",2021-04-26,2021,483456310,187251154,55481755,1,9687894,8889888,10.33,4,1.19,0,1900,2628518,0.056,4617906978,13520,62436004910023,6.06,74.03
"480","Asia",2021-04-27,2021,494777053,189739958,57454622,1,11320743,9688386,10.58,4.06,1.23,0,2071,2604247,0.056,4617906978,13520,62436004910023,6.06,74.03
"481","Asia",2021-04-28,2021,508696537,193470230,59331045,1,13919484,10306775,10.87,4.14,1.27,0,2203,2710607,0.058,4617906978,13520,62436004910023,6.06,74.03
"482","Asia",2021-04-29,2021,522634308,196590688,61793140,1,13937771,10538520,11.17,4.2,1.32,0,2253,2726067,0.058,4617906978,13520,62436004910023,6.06,74.03
"483","Asia",2021-04-30,2021,538809590,199146860,63500984,2,16175282,11781672,11.52,4.26,1.36,0,2518,2873645,0.061,4617906978,13520,62436004910023,6.06,74.03
"484","Asia",2021-05-01,2021,546468597,200362441,64396818,2,7659007,12132129,11.68,4.28,1.38,0,2593,2957278,0.063,4617906978,13520,62436004910023,6.06,74.03
"485","Asia",2021-05-02,2021,552879044,201065239,65001947,2,6410447,11301518,11.82,4.3,1.39,0,2416,2394112,0.051,4617906978,13520,62436004910023,6.06,74.03
"486","Asia",2021-05-03,2021,560439055,202581425,66337184,2,7560011,10997535,11.98,4.33,1.42,0,2351,2190039,0.047,4617906978,13520,62436004910023,6.06,74.03
"487","Asia",2021-05-04,2021,571305491,205064589,68664563,2,10866436,10932634,12.21,4.38,1.47,0,2337,2189233,0.047,4617906978,13520,62436004910023,6.06,74.03
"488","Asia",2021-05-05,2021,580360357,206938666,70554671,2,9054866,10237689,12.4,4.42,1.51,0,2188,1924062,0.041,4617906978,13520,62436004910023,6.06,74.03
"489","Asia",2021-05-06,2021,593797916,209500454,72918917,2,13437559,10166230,12.69,4.48,1.56,0,2173,1844252,0.039,4617906978,13520,62436004910023,6.06,74.03
"490","Asia",2021-05-07,2021,609442019,211945830,75378588,2,15644103,10090347,13.03,4.53,1.61,0,2157,1828424,0.039,4617906978,13520,62436004910023,6.06,74.03
"491","Asia",2021-05-08,2021,622101731,213449533,76956410,2,12659712,10804733,13.3,4.56,1.64,0,2309,1869585,0.04,4617906978,13520,62436004910023,6.06,74.03
"492","Asia",2021-05-09,2021,630814609,214480837,77729373,2,8712878,11133652,13.48,4.58,1.66,0,2380,1916514,0.041,4617906978,13520,62436004910023,6.06,74.03
"493","Asia",2021-05-10,2021,645812140,217849641,80158545,2,14997531,12196155,13.8,4.66,1.71,0,2607,2181174,0.047,4617906978,13520,62436004910023,6.06,74.03
"494","Asia",2021-05-11,2021,661432510,221147404,83619941,3,15620370,12875288,14.14,4.73,1.79,0,2752,2297545,0.049,4617906978,13520,62436004910023,6.06,74.03
"495","Asia",2021-05-12,2021,676719847,222979847,85218881,3,15287337,13765641,14.46,4.77,1.82,0,2942,2291597,0.049,4617906978,13520,62436004910023,6.06,74.03
"496","Asia",2021-05-13,2021,693691793,225080256,87111352,3,16971946,14270554,14.83,4.81,1.86,0,3050,2225686,0.048,4617906978,13520,62436004910023,6.06,74.03
"497","Asia",2021-05-14,2021,710084284,226729634,88226178,3,16392491,14377466,15.18,4.85,1.89,0,3073,2111972,0.045,4617906978,13520,62436004910023,6.06,74.03
"498","Asia",2021-05-15,2021,725209200,228452202,89094926,4,15124916,14729638,15.5,4.88,1.9,0,3148,2143238,0.046,4617906978,13520,62436004910023,6.06,74.03
"499","Asia",2021-05-16,2021,741483584,229723520,89584901,4,16274384,15809854,15.85,4.91,1.91,0,3379,2177526,0.047,4617906978,13520,62436004910023,6.06,74.03
"500","Asia",2021-05-17,2021,760747911,232398207,90923251,4,19264327,16419396,16.26,4.97,1.94,0,3510,2078367,0.044,4617906978,13520,62436004910023,6.06,74.03
"501","Asia",2021-05-18,2021,779305227,235183098,92690788,4,18557316,16838960,16.66,5.03,1.98,0,3599,2005099,0.043,4617906978,13520,62436004910023,6.06,74.03
"502","Asia",2021-05-19,2021,796236587,237114052,93553380,4,16931360,17073820,17.02,5.07,2,0,3649,2019172,0.043,4617906978,13520,62436004910023,6.06,74.03
"503","Asia",2021-05-20,2021,819106139,240494608,95107036,4,22869552,17916335,17.51,5.14,2.03,0,3830,2202050,0.047,4617906978,13520,62436004910023,6.06,74.03
"504","Asia",2021-05-21,2021,839172629,242519891,96466801,4,20066490,18441192,17.94,5.18,2.06,0,3942,2255751,0.048,4617906978,13520,62436004910023,6.06,74.03
"505","Asia",2021-05-22,2021,857335704,245820641,97225120,4,18163075,18875215,18.33,5.25,2.08,0,4035,2481206,0.053,4617906978,13520,62436004910023,6.06,74.03
"506","Asia",2021-05-23,2021,873640073,247581743,97887699,4,16304369,18879498,18.67,5.29,2.09,0,4035,2551175,0.055,4617906978,13520,62436004910023,6.06,74.03
"507","Asia",2021-05-24,2021,896037684,252245377,99178331,4,22397611,19327110,19.15,5.39,2.12,0,4131,2835310,0.061,4617906978,13520,62436004910023,6.06,74.03
"508","Asia",2021-05-25,2021,920188880,255397578,100267553,4,24151196,20126236,19.67,5.46,2.14,0,4302,2887783,0.062,4617906978,13520,62436004910023,6.06,74.03
"509","Asia",2021-05-26,2021,945477851,259439081,101000907,4,25288971,21320181,20.21,5.55,2.16,0,4557,3189290,0.068,4617906978,13520,62436004910023,6.06,74.03
"510","Asia",2021-05-27,2021,969511349,264410185,102052494,4,24033498,21486459,20.72,5.65,2.18,0,4593,3416511,0.073,4617906978,13520,62436004910023,6.06,74.03
"511","Asia",2021-05-28,2021,992598155,267836476,102795944,4,23086806,21917932,21.22,5.72,2.2,0,4685,3616655,0.077,4617906978,13520,62436004910023,6.06,74.03
"512","Asia",2021-05-29,2021,1016056705,272427129,103465175,4,23458550,22674429,21.72,5.82,2.21,0,4847,3800927,0.081,4617906978,13520,62436004910023,6.06,74.03
"513","Asia",2021-05-30,2021,1038702041,275915327,104521003,4,22645336,23580281,22.2,5.9,2.23,0,5040,4047655,0.087,4617906978,13520,62436004910023,6.06,74.03
"514","Asia",2021-05-31,2021,1065775546,279358461,105631876,4,27073505,24248266,22.78,5.97,2.26,0,5183,3873298,0.083,4617906978,13520,62436004910023,6.06,74.03
"515","Asia",2021-06-01,2021,1093631575,284530822,107009818,4,27856029,24777528,23.38,6.08,2.29,0,5296,4161892,0.089,4617906978,13520,62436004910023,6.06,74.03
"516","Asia",2021-06-02,2021,1122562739,289294566,108190530,4,28931164,25297841,23.99,6.18,2.31,0,5407,4265069,0.091,4617906978,13520,62436004910023,6.06,74.03
"517","Asia",2021-06-03,2021,1147497177,294124830,109363664,5,24934438,25426547,24.53,6.29,2.34,0,5435,4244949,0.091,4617906978,13520,62436004910023,6.06,74.03
"518","Asia",2021-06-04,2021,1176865055,301200617,110553679,5,29367878,26323843,25.16,6.44,2.36,0,5627,4766306,0.102,4617906978,13520,62436004910023,6.06,74.03
"519","Asia",2021-06-05,2021,1200294885,305070134,111622891,5,23429830,26319740,25.66,6.52,2.39,0,5626,4663286,0.1,4617906978,13520,62436004910023,6.06,74.03
"520","Asia",2021-06-06,2021,1219760759,308885497,112303422,5,19465874,25865531,26.07,6.6,2.4,0,5529,4710024,0.101,4617906978,13520,62436004910023,6.06,74.03
"521","Asia",2021-06-07,2021,1242608642,314371082,113376228,5,22847883,25261871,26.56,6.72,2.42,0,5400,5001803,0.107,4617906978,13520,62436004910023,6.06,74.03
"522","Asia",2021-06-08,2021,1266466834,321871241,115068746,6,23858192,24690751,27.07,6.88,2.46,0,5278,5334346,0.114,4617906978,13520,62436004910023,6.06,74.03
"523","Asia",2021-06-09,2021,1290970712,328597819,116514032,6,24503878,24058282,27.59,7.02,2.49,0,5142,5614750,0.12,4617906978,13520,62436004910023,6.06,74.03
"524","Asia",2021-06-10,2021,1319153625,956802166,117943304,7,28182913,24522350,28.2,20.45,2.52,0,5242,94668191,2.023,4617906978,13520,62436004910023,6.06,74.03
"525","Asia",2021-06-11,2021,1344830273,962933903,119272310,7,25676648,23995031,28.75,20.58,2.55,0,5129,94533327,2.021,4617906978,13520,62436004910023,6.06,74.03
"526","Asia",2021-06-12,2021,1366817383,968770696,120679644,7,21987110,23788928,29.22,20.71,2.58,0,5085,94814366,2.027,4617906978,13520,62436004910023,6.06,74.03
"527","Asia",2021-06-13,2021,1387548409,973814876,121881466,8,20731026,23969664,29.66,20.81,2.61,0,5123,94989911,2.03,4617906978,13520,62436004910023,6.06,74.03
"528","Asia",2021-06-14,2021,1407330593,980217037,123858766,8,19782184,23531707,30.08,20.95,2.65,0,5030,95120851,2.033,4617906978,13520,62436004910023,6.06,74.03
"529","Asia",2021-06-15,2021,1436650683,987878072,126366008,8,29320090,24311978,30.71,21.12,2.7,0,5197,95143833,2.034,4617906978,13520,62436004910023,6.06,74.03
"530","Asia",2021-06-16,2021,1467323671,994989871,128311607,8,30672988,25193280,31.36,21.27,2.74,0,5385,95198865,2.035,4617906978,13520,62436004910023,6.06,74.03
"531","Asia",2021-06-17,2021,1499826491,1003371830,130245191,9,32502820,25810409,32.06,21.45,2.78,0,5517,6652809,0.142,4617906978,13520,62436004910023,6.06,74.03
"532","Asia",2021-06-18,2021,1532495278,1010046060,131929136,10,32668787,26809286,32.76,21.59,2.82,0,5730,6730308,0.144,4617906978,13520,62436004910023,6.06,74.03
"533","Asia",2021-06-19,2021,1561263116,1016504633,133525141,10,28767838,27777962,33.37,21.73,2.85,0,5937,6819134,0.146,4617906978,13520,62436004910023,6.06,74.03
"534","Asia",2021-06-20,2021,1587670084,1022512551,134902845,10,26406968,28588811,33.94,21.86,2.88,0,6111,6956811,0.149,4617906978,13520,62436004910023,6.06,74.03
"535","Asia",2021-06-21,2021,1622474591,1035152237,137275248,10,34804507,30734857,34.68,22.13,2.93,0,6569,7847886,0.168,4617906978,13520,62436004910023,6.06,74.03
"536","Asia",2021-06-22,2021,1655106813,1043613179,139285543,10,32632222,31208019,35.38,22.31,2.98,0,6671,7962158,0.17,4617906978,13520,62436004910023,6.06,74.03
"537","Asia",2021-06-23,2021,1687356188,1049425506,140893707,10,32249375,31433217,36.07,22.43,3.01,0,6719,7776519,0.166,4617906978,13520,62436004910023,6.06,74.03
"538","Asia",2021-06-24,2021,1723697892,1058637948,143067569,11,36341704,31981629,36.84,22.63,3.06,0,6836,7895160,0.169,4617906978,13520,62436004910023,6.06,74.03
"539","Asia",2021-06-25,2021,1759015665,1067620402,145411977,11,35317773,32360055,37.6,22.82,3.11,0,6917,8224906,0.176,4617906978,13520,62436004910023,6.06,74.03
"540","Asia",2021-06-26,2021,1792325750,1076952035,147752693,11,33310085,33008948,38.31,23.02,3.16,0,7056,8635343,0.185,4617906978,13520,62436004910023,6.06,74.03
"541","Asia",2021-06-27,2021,1821036254,1099008472,151035235,11,28710504,33338024,38.92,23.49,3.23,0,7126,10927989,0.234,4617906978,13520,62436004910023,6.06,74.03
"542","Asia",2021-06-28,2021,1850207970,1104872868,153292623,11,29171716,32533340,39.55,23.62,3.28,0,6954,9960090,0.213,4617906978,13520,62436004910023,6.06,74.03
"543","Asia",2021-06-29,2021,1881177457,1113029590,156990853,11,30969487,32295806,40.21,23.79,3.36,0,6903,9916630,0.212,4617906978,13520,62436004910023,6.06,74.03
"544","Asia",2021-06-30,2021,1907744169,1117846253,159333269,298852,26566712,31483997,40.78,23.89,3.41,0.01,6730,9774392,0.209,4617906978,13520,62436004910023,6.06,74.03
"545","Asia",2021-07-01,2021,1940895741,1129229058,162285410,559420,33151572,31028264,41.49,24.14,3.47,0.01,6632,10084444,0.216,4617906978,13520,62436004910023,6.06,74.03
"546","Asia",2021-07-02,2021,1965539335,1132465380,164248832,908602,24643594,29503381,42.01,24.21,3.51,0.02,6306,9263568,0.198,4617906978,13520,62436004910023,6.06,74.03
"547","Asia",2021-07-03,2021,1991759124,1141586540,169174961,1025332,26219789,28490482,42.57,24.4,3.62,0.02,6090,9233501,0.197,4617906978,13520,62436004910023,6.06,74.03
"548","Asia",2021-07-04,2021,2010109738,1147703682,171417340,1362956,18350614,27010498,42.97,24.53,3.66,0.03,5773,6956459,0.149,4617906978,13520,62436004910023,6.06,74.03
"549","Asia",2021-07-05,2021,2032005894,1155300615,177081204,1770113,21896156,25971132,43.43,24.69,3.79,0.04,5551,7203964,0.154,4617906978,13520,62436004910023,6.06,74.03
"550","Asia",2021-07-06,2021,2053846504,1160691743,179915485,2127342,21840610,24667007,43.9,24.81,3.85,0.05,5272,6808879,0.146,4617906978,13520,62436004910023,6.06,74.03
"551","Asia",2021-07-07,2021,2075043934,1167416671,183185908,2432522,21197430,23899966,44.35,24.95,3.92,0.05,5109,7081488,0.151,4617906978,13520,62436004910023,6.06,74.03
"552","Asia",2021-07-08,2021,2103547228,1178403339,188587205,2688922,28503294,23235927,44.96,25.19,4.03,0.06,4967,7024897,0.15,4617906978,13520,62436004910023,6.06,74.03
"553","Asia",2021-07-09,2021,2120693565,1182001927,190737181,2824649,17146337,22164890,45.33,25.26,4.08,0.06,4738,7076650,0.151,4617906978,13520,62436004910023,6.06,74.03
"554","Asia",2021-07-10,2021,2141437650,1189511002,195009193,2868268,20744085,21382647,45.77,25.43,4.17,0.06,4570,6846352,0.146,4617906978,13520,62436004910023,6.06,74.03
"555","Asia",2021-07-11,2021,2155961199,1193133783,197277381,2994285,14523549,20835923,46.08,25.5,4.22,0.06,4454,6490014,0.139,4617906978,13520,62436004910023,6.06,74.03
"556","Asia",2021-07-12,2021,2174103937,1198498949,200910214,3189546,18142738,20299720,46.47,25.62,4.29,0.07,4339,6171191,0.132,4617906978,13520,62436004910023,6.06,74.03
"557","Asia",2021-07-13,2021,2197714393,1206910069,205205137,3354099,23610456,20552556,46.98,25.8,4.39,0.07,4393,6602618,0.141,4617906978,13520,62436004910023,6.06,74.03
"558","Asia",2021-07-14,2021,2222926780,1214885901,209551235,3455071,25212387,21126121,47.51,25.97,4.48,0.07,4516,6781319,0.145,4617906978,13520,62436004910023,6.06,74.03
"559","Asia",2021-07-15,2021,2246791384,1222179962,214276792,5423897,23864604,20463451,48.02,26.12,4.58,0.12,4374,6253803,0.134,4617906978,13520,62436004910023,6.06,74.03
"560","Asia",2021-07-16,2021,2269063813,1228934111,218396269,5463680,22272429,21195750,48.5,26.27,4.67,0.12,4531,6704598,0.143,4617906978,13520,62436004910023,6.06,74.03
"561","Asia",2021-07-17,2021,2289076274,1234867406,222491333,5491118,20012461,21091232,48.93,26.39,4.76,0.12,4508,6479486,0.138,4617906978,13520,62436004910023,6.06,74.03
"562","Asia",2021-07-18,2021,2302344916,1237044557,224305163,5584829,13268642,20911960,49.21,26.44,4.79,0.12,4470,6272968,0.134,4617906978,13520,62436004910023,6.06,74.03
"563","Asia",2021-07-19,2021,2326283980,1245386239,229114065,5626508,23939064,21740006,49.72,26.62,4.9,0.12,4647,6698184,0.143,4617906978,13520,62436004910023,6.06,74.03
"564","Asia",2021-07-20,2021,2348152044,1252119578,232000831,5661675,21868064,21491093,50.19,26.76,4.96,0.12,4594,6458501,0.138,4617906978,13520,62436004910023,6.06,74.03
"565","Asia",2021-07-21,2021,2369968854,1256167366,235265185,5692146,21816810,21006011,50.66,26.85,5.03,0.12,4490,5897352,0.126,4617906978,13520,62436004910023,6.06,74.03
"566","Asia",2021-07-22,2021,2397111716,1262924889,239614444,5725920,27142862,21474333,51.24,26.99,5.12,0.12,4590,5820704,0.124,4617906978,13520,62436004910023,6.06,74.03
"567","Asia",2021-07-23,2021,2423577955,1268314587,243382916,5739255,26466239,22073449,51.8,27.11,5.2,0.12,4718,5625782,0.12,4617906978,13520,62436004910023,6.06,74.03
"568","Asia",2021-07-24,2021,2446600595,1273420759,247379948,5770251,23022640,22503474,52.3,27.22,5.29,0.12,4810,5507622,0.118,4617906978,13520,62436004910023,6.06,74.03
"569","Asia",2021-07-25,2021,2466410703,1277544247,251285988,5934513,19810108,23437970,52.72,27.31,5.37,0.13,5010,5785670,0.124,4617906978,13520,62436004910023,6.06,74.03
"570","Asia",2021-07-26,2021,2498254213,1289144453,258564272,6136369,31843510,24567176,53.4,27.55,5.53,0.13,5251,6251173,0.134,4617906978,13520,62436004910023,6.06,74.03
"571","Asia",2021-07-27,2021,2527863073,1296041408,263568672,6336974,29608860,25673004,54.03,27.7,5.63,0.14,5488,6274547,0.134,4617906978,13520,62436004910023,6.06,74.03
"572","Asia",2021-07-28,2021,2558509779,1303952030,267922445,6538937,30646706,26934418,54.69,27.87,5.73,0.14,5757,6826381,0.146,4617906978,13520,62436004910023,6.06,74.03
"573","Asia",2021-07-29,2021,2593115773,1313227883,274630839,6742684,34605994,28000580,55.43,28.07,5.87,0.14,5985,7186142,0.154,4617906978,13520,62436004910023,6.06,74.03
"574","Asia",2021-07-30,2021,2625202107,1322081153,279355546,6870814,32086334,28803450,56.11,28.26,5.97,0.15,6157,7680938,0.164,4617906978,13520,62436004910023,6.06,74.03
"575","Asia",2021-07-31,2021,2648590703,1327140381,282166829,6914422,23388596,28855730,56.61,28.37,6.03,0.15,6168,7674232,0.164,4617906978,13520,62436004910023,6.06,74.03
"576","Asia",2021-08-01,2021,2681800353,1339103456,286425412,6998551,33209650,30769950,57.32,28.62,6.12,0.15,6577,8794173,0.188,4617906978,13520,62436004910023,6.06,74.03
"577","Asia",2021-08-02,2021,2712534225,1346045834,290473607,7165870,30733872,30611430,57.98,28.77,6.21,0.15,6543,8128769,0.174,4617906978,13520,62436004910023,6.06,74.03
"578","Asia",2021-08-03,2021,2755730408,1362232539,297209411,7372910,43196183,32552476,58.9,29.12,6.35,0.16,6958,9455876,0.202,4617906978,13520,62436004910023,6.06,74.03
"579","Asia",2021-08-04,2021,2789700743,1373592141,301710704,7454492,33970335,33027281,59.63,29.36,6.45,0.16,7059,9948587,0.213,4617906978,13520,62436004910023,6.06,74.03
"580","Asia",2021-08-05,2021,2820237160,1383376625,306281412,7767394,30536417,32445912,60.28,29.57,6.55,0.17,6935,10021249,0.214,4617906978,13520,62436004910023,6.06,74.03
"581","Asia",2021-08-06,2021,2849156013,1391676951,309943718,7939522,28918853,31993415,60.9,29.75,6.62,0.17,6838,9942257,0.213,4617906978,13520,62436004910023,6.06,74.03
"582","Asia",2021-08-07,2021,2872794656,1399091638,313355447,8086122,23638643,32029136,61.4,29.91,6.7,0.17,6846,10278751,0.22,4617906978,13520,62436004910023,6.06,74.03
"583","Asia",2021-08-08,2021,2897076031,1407551488,316622872,8258853,24281375,30753668,61.92,30.09,6.77,0.18,6573,9778290,0.209,4617906978,13520,62436004910023,6.06,74.03
"584","Asia",2021-08-09,2021,2931485616,1422536494,328642107,8513206,34409585,31278770,62.66,30.41,7.02,0.18,6686,10927237,0.234,4617906978,13520,62436004910023,6.06,74.03
"585","Asia",2021-08-10,2021,2961128580,1432533236,335000861,8930217,29642964,29342596,63.29,30.62,7.16,0.19,6272,10042957,0.215,4617906978,13520,62436004910023,6.06,74.03
"586","Asia",2021-08-11,2021,2989448524,1442677011,340808005,9304593,28319944,28535397,63.9,30.84,7.28,0.2,6099,9869267,0.211,4617906978,13520,62436004910023,6.06,74.03
"587","Asia",2021-08-12,2021,3012731162,1448109787,1123190051,9678558,23282638,27499143,64.4,30.95,24.01,0.21,5878,9247595,0.198,4617906978,13520,62436004910023,6.06,74.03
"588","Asia",2021-08-13,2021,3042914183,1461167791,1128233241,9880442,30183021,27679739,65.04,31.23,24.12,0.21,5916,9927263,0.212,4617906978,13520,62436004910023,6.06,74.03
"589","Asia",2021-08-14,2021,3064333154,1469055249,1132175926,10064627,21418971,27362643,65.5,31.4,24.2,0.22,5849,9994802,0.214,4617906978,13520,62436004910023,6.06,74.03
"590","Asia",2021-08-15,2021,3084267632,1477672683,1136689601,10270123,19934478,26741657,65.93,31.58,24.3,0.22,5716,10017314,0.214,4617906978,13520,62436004910023,6.06,74.03
"591","Asia",2021-08-16,2021,3115136904,1490351443,1141669813,10555924,30869272,26235898,66.58,31.86,24.4,0.23,5608,9687850,0.207,4617906978,13520,62436004910023,6.06,74.03
"592","Asia",2021-08-17,2021,3144036796,1500522214,1148162814,10883765,28899892,26129745,67.2,32.07,24.54,0.23,5585,9712711,0.208,4617906978,13520,62436004910023,6.06,74.03
"593","Asia",2021-08-18,2021,3171115606,1508671994,1152964141,11339084,27078810,25952440,67.78,32.25,24.64,0.24,5547,9427855,0.202,4617906978,13520,62436004910023,6.06,74.03
"594","Asia",2021-08-19,2021,3195632269,1515928299,1157656540,11631215,24516663,26128730,68.31,32.4,24.74,0.25,5585,9688359,0.207,4617906978,13520,62436004910023,6.06,74.03
"595","Asia",2021-08-20,2021,3221348955,1524688916,1164153956,11916892,25716686,25490682,68.86,32.59,24.88,0.25,5449,9074446,0.194,4617906978,13520,62436004910023,6.06,74.03
"596","Asia",2021-08-21,2021,3245586768,1533043622,1167824188,12080632,24237813,25893373,69.37,32.77,24.96,0.26,5535,9141196,0.195,4617906978,13520,62436004910023,6.06,74.03
"597","Asia",2021-08-22,2021,3268645614,1539056420,1172592720,12238911,23058846,26339712,69.87,32.9,25.06,0.26,5630,8769105,0.187,4617906978,13520,62436004910023,6.06,74.03
"598","Asia",2021-08-23,2021,3292052343,1543268962,1176243583,12561305,23406729,25273634,70.37,32.99,25.14,0.27,5402,7559646,0.162,4617906978,13520,62436004910023,6.06,74.03
"599","Asia",2021-08-24,2021,3327702833,1555269904,1185717497,12849108,35650490,26238005,71.13,33.24,25.34,0.27,5608,7821099,0.167,4617906978,13520,62436004910023,6.06,74.03
"600","Asia",2021-08-25,2021,3357642195,1564922069,1191405777,13116151,29939362,26646656,71.77,33.45,25.47,0.28,5696,8035725,0.172,4617906978,13520,62436004910023,6.06,74.03
"601","Asia",2021-08-26,2021,3391331719,2026591882,1310537086,13370178,33689524,27957064,72.49,43.32,28.01,0.29,5976,72951940,1.559,4617906978,13520,62436004910023,6.06,74.03
"602","Asia",2021-08-27,2021,3424929890,2037987831,1316887733,13564268,33598171,29082991,73.21,43.56,28.15,0.29,6216,73328416,1.567,4617906978,13520,62436004910023,6.06,74.03
"603","Asia",2021-08-28,2021,3453769524,2047825414,1322059753,13649124,28839634,29740394,73.82,43.77,28.26,0.29,6357,73540256,1.572,4617906978,13520,62436004910023,6.06,74.03
"604","Asia",2021-08-29,2021,3493966620,2063402246,1333639348,13802585,40197096,32188715,74.68,44.1,28.51,0.3,6880,74906547,1.601,4617906978,13520,62436004910023,6.06,74.03
"605","Asia",2021-08-30,2021,3521302011,2072594102,1339832612,13985014,27335391,32749953,75.27,44.3,28.64,0.3,7000,75617877,1.616,4617906978,13520,62436004910023,6.06,74.03
"606","Asia",2021-08-31,2021,3552103626,2082431663,1347542822,14289058,30801615,32057256,75.92,44.51,28.8,0.31,6852,75308823,1.61,4617906978,13520,62436004910023,6.06,74.03
"607","Asia",2021-09-01,2021,3587458472,2099725372,1356461440,14552201,35354846,32830897,76.68,44.88,28.99,0.31,7017,76400472,1.633,4617906978,13520,62436004910023,6.06,74.03
"608","Asia",2021-09-02,2021,3612758143,2109870921,1363242619,14798255,25299671,31632346,77.22,45.1,29.14,0.32,6761,11897006,0.254,4617906978,13520,62436004910023,6.06,74.03
"609","Asia",2021-09-03,2021,3631992611,2116512639,1368121987,15013138,19234468,29580389,77.63,45.24,29.24,0.32,6323,11217830,0.24,4617906978,13520,62436004910023,6.06,74.03
"610","Asia",2021-09-04,2021,3647401482,2120059000,1371384172,15099452,15408871,27661708,77.96,45.32,29.31,0.32,5913,10319084,0.221,4617906978,13520,62436004910023,6.06,74.03
"611","Asia",2021-09-05,2021,3671622601,2128971466,1379058208,15208589,24221119,25379426,78.48,45.51,29.48,0.33,5425,9367031,0.2,4617906978,13520,62436004910023,6.06,74.03
"612","Asia",2021-09-06,2021,3692852589,2160333371,1465355540,15381796,21229988,24507225,78.93,46.18,31.32,0.33,5238,12534181,0.268,4617906978,13520,62436004910023,6.06,74.03
"613","Asia",2021-09-07,2021,3721289111,2174528691,1473280558,15547685,28436522,24169355,79.54,46.48,31.49,0.33,5166,13156718,0.281,4617906978,13520,62436004910023,6.06,74.03
"614","Asia",2021-09-08,2021,3752869857,2189853138,1485663285,15680439,31580746,23630198,80.22,46.81,31.76,0.34,5051,12875395,0.275,4617906978,13520,62436004910023,6.06,74.03
"615","Asia",2021-09-09,2021,3779646316,2209205055,1495543402,15943422,26776459,23841168,80.79,47.22,31.97,0.34,5096,14190591,0.303,4617906978,13520,62436004910023,6.06,74.03
